"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"452-3217","12732","Kozanów (Dokerska)","","51.141378","16.963867","","","0","","","0","",""
"452-3218","12733","Kozanów (Dokerska)","","51.141565","16.963593","","","0","","","0","",""
"452-3227","18006","Kamiennogórska (Ośrodek dla niewidomych)","","51.142493","16.900049","","","0","","","0","",""
"452-3231","18149","Kamiennogórska (Ośrodek dla niewidomych)","","51.142198","16.90014","","","0","","","0","",""
"452-3256","17129","Tyniecka","","51.072116","16.958541","","","0","","","0","",""
"452-3339","50000042","Iwiny - pętla","","51.04231","17.072276","","","0","","","0","",""
"452-3389","17721","Jarnołtowska (Samotworska)","","51.120154","16.849884","","","0","","","0","",""
"452-3392","17738","Samotworska","","51.118241","16.847501","","","0","","","0","",""
"452-3393","17737","Samotworska","","51.118741","16.847656","","","0","","","0","",""
"452-3416","12538","Bulwar Dedala","","51.127352","16.963928","","","0","","","0","",""
"452-3417","11353","Sudecka","","51.084434","17.018065","","","0","","","0","",""
"452-3419","29115","Psie Pole (Rondo Lotników Polskich)","","51.148193","17.117411","","","0","","","0","",""
"452-3455","24323","Godebskiego (AWF Wrocław)","","51.113771","17.098461","","","0","","","0","",""
"452-3458","24211","Godebskiego (AWF Wrocław)","","51.113825","17.097002","","","0","","","0","",""
"452-3461","24145","Kromera (Czajkowskiego)","","51.136314","17.070444","","","0","","","0","",""
"452-3468","92052014","Brzezina - Chrobrego","","51.201455","16.834967","","","0","","","0","",""
"452-3469","92052013","Brzezina - Chrobrego","","51.201522","16.83474","","","0","","","0","",""
"452-3514","21121","Dworzec Autobusowy","","51.097204","17.036343","","","0","","","0","",""
"452-3517","120269","Dworzec Główny","","51.099621","17.035193","","","0","","","0","",""
"452-3535","20719","Słonimskiego","","51.130623","17.04432","","","0","","","0","",""
"452-3540","23564","Cynamonowa","","51.176027","16.998303","","","0","","","0","",""
"452-3544","23561","Waniliowa","","51.178288","16.999588","","","0","","","0","",""
"452-3546","12903","Kuźniki","","51.123302","16.950139","","","0","","","0","",""
"452-3555","21162","Armii Krajowej (Bogedaina)","","51.085347","17.065289","","","0","","","0","",""
"452-3556","21161","Armii Krajowej (Bogedaina)","","51.085526","17.066228","","","0","","","0","",""
"452-3557","111405","pl. Srebrny","","51.098488","16.996146","","","0","","","0","",""
"452-3558","111406","pl. Srebrny","","51.098459","16.996391","","","0","","","0","",""
"452-3559","11406","pl. Srebrny","","51.098442","16.99617","","","0","","","0","",""
"452-3567","17135","Stanki","","51.076326","16.972067","","","0","","","0","",""
"452-3604","30368004","Długołęka - Kasztanowa","","51.177243","17.187423","","","0","","","0","",""
"452-3609","31917006","Wilczyce - Dworska","","51.129288","17.154942","","","0","","","0","",""
"452-5114","10607","Mosty Pomorskie","","51.114965","17.030686","","","0","","","0","",""
"452-5131","10422","Michalczyka","","51.118268","17.016187","","","0","","","0","",""
"452-5138","12215","Białowieska","","51.127085","16.992996","","","0","","","0","",""
"452-5150","12317","Wejherowska (Hala Orbita)","","51.129172","16.985328","","","0","","","0","",""
"452-5156","10518","Długa (ogrody działkowe)","","51.123614","17.010921","","","0","","","0","",""
"452-5158","10519","Wrocław Popowice (17.południk)","","51.126096","17.003584","","","0","","","0","",""
"452-5163","10523","Kępa Mieszczańska","","51.116965","17.023646","","","0","","","0","",""
"452-5167","110423","Wrocław Szczepin","","51.121799","17.012529","","","0","","","0","",""
"452-5172","10656","Kępa Mieszczańska","","51.117147","17.0254","","","0","","","0","",""
"452-5174","10657","Kępa Mieszczańska","","51.116863","17.023762","","","0","","","0","",""
"452-5176","10426","Długa (ogrody działkowe)","","51.124616","17.010559","","","0","","","0","",""
"452-5189","12218","Port Popowice","","51.129001","16.98893","","","0","","","0","",""
"452-5195","112006","Park Biznesu","","51.113937","16.984684","","","0","","","0","",""
"452-5197","112004","Wrocławski Park Przemysłowy","","51.112936","16.99501","","","0","","","0","",""
"452-5199","32618203","Ramiszów Stacja","","51.191277","17.102554","","","0","","","0","",""
"452-5219","26354","Klasztorna","","51.064633","17.038227","","","0","","","0","",""
"452-5235","12009","Strzegomska 148","","51.114412","16.973435","","","0","","","0","",""
"452-5237","12012","Nowodworska","","51.113844","16.964955","","","0","","","0","",""
"452-5261","18160","Częstochowska","","51.1339","16.899979","","","0","","","0","",""
"452-5267","111601","Bzowa (Centrum Historii Zajezdnia)","","51.097612","16.991925","","","0","","","0","",""
"452-5275","112016","Rogowska (P+R)","","51.110422","16.956017","","","0","","","0","",""
"452-5280","17502","Płaska","","51.108736","16.943275","","","0","","","0","",""
"452-5287","10407","Wrocław Mikołajów (Zachodnia)","","51.116628","17.000363","","","0","","","0","",""
"452-5327","24328","8 Maja","","51.1138","17.090671","","","0","","","0","",""
"452-5335","24535","Biegasa","","51.099805","17.086381","","","0","","","0","",""
"452-5348","17746","Kośnego (Jerzmanowska)","","51.120599","16.864313","","","0","","","0","",""
"452-5351","21370005","Szymanów - Widawska","","51.191093","17.027612","","","0","","","0","",""
"452-5353","21370914","Szymanów - Letnia","","51.195233","17.014498","","","0","","","0","",""
"452-5357","21370010","Psary - Wiadukt","","51.181431","17.04271","","","0","","","0","",""
"452-5369","21367013","Szewce - Nowa","","51.222209","16.985725","","","0","","","0","",""
"452-5371","82020008","Bogdaszowice - Słoneczna","","51.087774","16.770935","","","0","","","0","",""
"452-5392","10222","Bastion Sakwowy","","51.103685","17.037282","","","0","","","0","",""
"452-5404","18352","Eluarda","","51.146501","16.867291","","","0","","","0","",""
"452-5408","18549","Kozia (Szkoła)","","51.16468","16.926344","","","0","","","0","",""
"452-5441","29530","Osiedle Sobieskiego","","51.159254","17.132762","","","0","","","0","",""
"452-5445","21140","GAJ - pętla","","51.076782","17.050548","","","0","","","0","",""
"452-3611","31917016","Kiełczów - cmentarz","","51.136641","17.176896","","","0","","","0","",""
"452-3613","31920001","Kiełczów - Ładna","","51.143617","17.160006","","","0","","","0","",""
"452-3617","31918005","Kamień - Bursztynowa","","51.168804","17.213383","","","0","","","0","",""
"452-3632","31918006","Kamień - Bursztynowa","","51.168045","17.214175","","","0","","","0","",""
"452-3644","31371008","Siedlec - Wrocławska/sklep","","51.231099","17.1158","","","0","","","0","",""
"452-3648","31371011","Pasikurowice - skrzy. Malinowa","","51.209532","17.103936","","","0","","","0","",""
"452-3649","31371014","Pasikurowice - skrzy. Malinowa","","51.209795","17.103992","","","0","","","0","",""
"452-3664","31912002","Łosice","","51.216741","17.20518","","","0","","","0","",""
"452-3665","31912001","Łosice","","51.216664","17.204916","","","0","","","0","",""
"452-3678","31918003","Długołęka - Nowy Urząd","","51.1736","17.2024","","","0","","","0","",""
"452-3679","31918004","Długołęka - Nowy Urząd","","51.173998","17.2021","","","0","","","0","",""
"452-3714","31920002","Kiełczów - Sosnowa","","51.143649","17.158659","","","0","","","0","",""
"452-3757","17305","Stanisławowska (W.K. Formaty)","","51.096838","16.946848","","","0","","","0","",""
"452-3758","17306","Stanisławowska (W.K. Formaty)","","51.096946","16.946898","","","0","","","0","",""
"452-3776","23534","Kominiarska (plac sportowy)","","51.175314","17.011602","","","0","","","0","",""
"452-3781","87119","Giełdowa (Centrum Hurtu)","","51.0682","16.969337","","","0","","","0","",""
"452-3782","17119","Giełdowa (Centrum Hurtu)","","51.068113","16.969523","","","0","","","0","",""
"452-3809","26309","Grota-Roweckiego","","51.050642","17.030402","","","0","","","0","",""
"452-3821","23011","Karłowice","","51.134253","17.037148","","","0","","","0","",""
"452-3824","17111","Awicenny","","51.087115","16.952823","","","0","","","0","",""
"452-3839","23539","Lawendowa","","51.169737","17.000436","","","0","","","0","",""
"452-3858","21032","Hubska (Dawida)","","51.093577","17.042779","","","0","","","0","",""
"452-3859","121031","Hubska (Dawida)","","51.093049","17.042897","","","0","","","0","",""
"452-3860","121032","Hubska (Dawida)","","51.094082","17.042879","","","0","","","0","",""
"452-3866","91606010","Radakowice - Świetlica","","51.129126","16.743239","","","0","","","0","",""
"452-3867","91606009","Radakowice - Świetlica","","51.129313","16.742599","","","0","","","0","",""
"452-3877","23552","Milicka","","51.152347","17.043469","","","0","","","0","",""
"452-3878","23551","Milicka","","51.152767","17.043633","","","0","","","0","",""
"452-3903","11209","Hallera","","51.086761","17.012353","","","0","","","0","",""
"452-3919","24703","Kolumba","","51.1142","17.116185","","","0","","","0","",""
"452-3925","18505","Maślice Małe (Brodnicka)","","51.152931","16.940111","","","0","","","0","",""
"452-3926","18506","Maślice Małe (Brodnicka)","","51.153312","16.939546","","","0","","","0","",""
"452-3721","31371006","Siedlec - stacja","","51.234564","17.121286","","","0","","","0","",""
"452-3722","31371005","Siedlec - stacja","","51.234531","17.12147","","","0","","","0","",""
"452-3765","18515","Maślicka (Osiedle)","","51.147669","16.947673","","","0","","","0","",""
"452-3767","18326","Rodła","","51.124712","16.863641","","","0","","","0","",""
"452-3772","11201","Zaolziańska","","51.097809","17.025391","","","0","","","0","",""
"452-3773","11202","Zaolziańska","","51.097478","17.025187","","","0","","","0","",""
"452-3779","18119","Fieldorfa","","51.146529","16.908042","","","0","","","0","",""
"452-3801","17709","Jerzmanowska nr 17","","51.127417","16.901809","","","0","","","0","",""
"452-3802","17710","Jerzmanowska nr 17","","51.127522","16.900596","","","0","","","0","",""
"452-3803","17707","Jerzmanowska nr 9","","51.126083","16.909892","","","0","","","0","",""
"452-3804","17708","Jerzmanowska nr 9","","51.126121","16.908994","","","0","","","0","",""
"452-3814","11545","Racławicka (szkoła)","","51.084681","17.00695","","","0","","","0","",""
"452-3815","11546","Gajowicka (szkoła)","","51.084604","17.003812","","","0","","","0","",""
"452-3817","26310","Grota-Roweckiego","","51.05079","17.030024","","","0","","","0","",""
"452-3830","23314","Ślazowa","","51.152599","16.996097","","","0","","","0","",""
"452-3832","23012","Karłowice","","51.134017","17.036712","","","0","","","0","",""
"452-3848","91048982","Lutynia Osiedle","","51.138206","16.796254","","","0","","","0","",""
"452-3849","91048983","Lutynia Osiedle","","51.137423","16.795784","","","0","","","0","",""
"452-3865","91606008","Lutynia - Kolonia","","51.131731","16.756273","","","0","","","0","",""
"452-3872","18546","Królewiecka (Staw)","","51.154487","16.924041","","","0","","","0","",""
"452-3888","18342","Leśnica - Hermes","","51.145871","16.866306","","","0","","","0","",""
"452-3889","18341","Leśnica - Hermes","","51.146095","16.865692","","","0","","","0","",""
"452-3891","11303","Hallera","","51.087139","17.012499","","","0","","","0","",""
"452-3900","11351","Hallera","","51.086071","17.012552","","","0","","","0","",""
"452-3901","11352","Hallera","","51.086728","17.011472","","","0","","","0","",""
"452-3905","11252","Hallera","","51.086513","17.011497","","","0","","","0","",""
"452-3907","21023","Bardzka","","51.082558","17.049375","","","0","","","0","",""
"452-3908","21014","Bardzka","","51.083476","17.04929","","","0","","","0","",""
"452-3920","18345","Żar","","51.150059","16.834079","","","0","","","0","",""
"452-3927","18503","Rędzińska (Cmentarz)","","51.149112","16.945311","","","0","","","0","",""
"452-3940","90094003","Wróblowice","","51.158314","16.785521","","","0","","","0","",""
"452-3941","90094004","Wróblowice","","51.158256","16.781077","","","0","","","0","",""
"452-3976","92056014","Miękinia - stacja Pkp","","51.188255","16.735613","","","0","","","0","",""
"452-3983","92056017","Kadłub Nż","","51.183051","16.704534","","","0","","","0","",""
"452-4012","90094005","Błonie","","51.158634","16.749806","","","0","","","0","",""
"452-4023","92058001","Mrozów - Świetlica","","51.185633","16.790683","","","0","","","0","",""
"452-4032","17739","Kaczorowskiego","","51.126265","16.879942","","","0","","","0","",""
"452-4036","17744","Osiniecka","","51.121863","16.891437","","","0","","","0","",""
"452-4037","17743","Osiniecka","","51.121703","16.891035","","","0","","","0","",""
"452-4042","17728","Jerzmanowo (Cmentarz Ii)","","51.123193","16.882789","","","0","","","0","",""
"452-4053","17530","Port Lotniczy","","51.109356","16.882389","","","0","","","0","",""
"452-4055","17532","Port Lotniczy","","51.109352","16.882602","","","0","","","0","",""
"452-4114","80347018","Cesarzowice skrz.","","51.062599","16.92358","","","0","","","0","",""
"452-4115","80347017","Cesarzowice skrz.","","51.062648","16.923581","","","0","","","0","",""
"452-4119","17719","Krzeptowska","","51.120296","16.855829","","","0","","","0","",""
"452-4120","17720","Krzeptowska","","51.120234","16.856522","","","0","","","0","",""
"452-4131","18740","Arachidowa","","51.154173","16.899017","","","0","","","0","",""
"452-4133","18745","Olbrachtowska","","51.153087","16.904114","","","0","","","0","",""
"452-4145","92052011","Brzezinka Średzka - Główna","","51.215888","16.836902","","","0","","","0","",""
"452-4161","92056005","Księginice ul. Sportowa","","51.238942","16.760971","","","0","","","0","",""
"452-4189","31918011","Kiełczów - Akacjowa","","51.138901","17.1943","","","0","","","0","",""
"452-4190","31918010","Kiełczów - Akacjowa","","51.1381","17.1927","","","0","","","0","",""
"452-4191","17105","Awicenny (Stacja kolejowa)","","51.091273","16.950544","","","0","","","0","",""
"452-4192","17106","Awicenny (Stacja kolejowa)","","51.091556","16.950565","","","0","","","0","",""
"452-4248","90000004","Brzezina (pętla)","","51.203185","16.826457","","","0","","","0","",""
"452-4255","31922003","Kiełczówek - Sielska Zagroda","","51.123735","17.175322","","","0","","","0","",""
"452-4258","31918015","Kamień - skrzy. Rubinowa","","51.164214","17.218428","","","0","","","0","",""
"452-4279","61955003","Karwiany - skrzy. (Wrocławska/Majowa)","","51.022258","17.004217","","","0","","","0","",""
"452-4374","51934002","Mokry Dwór - Starodworska","","51.072246","17.117238","","","0","","","0","",""
"452-4378","51935007","Iwiny - Słoneczna","","51.042397","17.077099","","","0","","","0","",""
"452-4387","80362015","Samotwór - Leśna","","51.103016","16.831234","","","0","","","0","",""
"452-4392","71951007","Ślęza - autostrada","","51.042961","16.991199","","","0","","","0","",""
"452-4397","70008002","Bielany Wrocławskie - Makro","","51.046674","16.970369","","","0","","","0","",""
"452-4398","70008006","Bielany Wrocławskie - Boczna","","51.037377","16.968161","","","0","","","0","",""
"452-4399","70008005","Bielany Wrocławskie - Boczna","","51.037803","16.968545","","","0","","","0","",""
"452-4406","71951009","Wysoka - osiedle","","51.051018","17.00189","","","0","","","0","",""
"452-4410","71951006","Ślęza - skrzyżowanie","","51.036997","16.98475","","","0","","","0","",""
"452-4443","41535001","Dobrzykowice - kościół","","51.093172","17.191896","","","0","","","0","",""
"452-4444","41535002","Dobrzykowice - kościół","","51.093218","17.192939","","","0","","","0","",""
"452-5456","21112","Petrusewicza","","51.092138","17.031005","","","0","","","0","",""
"452-5469","110452","PL. Jana Pawła Ii","","51.112155","17.022248","","","0","","","0","",""
"452-5472","12138","Wrocław Nowy Dwór (P+R)","","51.119349","16.95207","","","0","","","0","",""
"452-5474","12142","Wrocław Nowy Dwór (P+R)","","51.119535","16.952124","","","0","","","0","",""
"452-5512","18154","Kosmonautów","","51.140695","16.913987","","","0","","","0","",""
"452-5516","10504","Młodych Techników Akademia Sztuk Teatralnych","","51.112597","17.012138","","","0","","","0","",""
"452-5518","10404","Młodych Techników Akademia Sztuk Teatralnych","","51.112776","17.011955","","","0","","","0","",""
"452-5542","23574","Zaziębie","","51.198977","16.974658","","","0","","","0","",""
"452-5554","23572","Świniary (Pęgowska)","","51.196496","16.976777","","","0","","","0","",""
"452-5560","20345","Dworzec Główny (Dworcowa)","","51.100278","17.039201","","","0","","","0","",""
"452-5561","18359","LAS Mokrzański","","51.176102","16.833563","","","0","","","0","",""
"452-5565","18709","Stabłowicka (Ośrodek Zdrowia)","","51.167496","16.899241","","","0","","","0","",""
"452-5567","18510","Kozia","","51.157517","16.926681","","","0","","","0","",""
"452-5577","24707","Swojczyce","","51.114582","17.128816","","","0","","","0","",""
"452-5585","29926","Kiełczowska (Cmentarz)","","51.145342","17.148021","","","0","","","0","",""
"452-5588","26324","Rondo Św. Ojca Pio","","51.058829","17.007033","","","0","","","0","",""
"452-5592","29925","Kiełczowska (Cmentarz)","","51.144682","17.15085","","","0","","","0","",""
"452-5594","21177","Spiska (Ośrodek sportu)","","51.083146","17.031106","","","0","","","0","",""
"452-5596","18527","Kozia","","51.157467","16.927908","","","0","","","0","",""
"452-5608","18389","Rubczaka (Stacja kolejowa)","","51.143306","16.866378","","","0","","","0","",""
"452-5611","90336000","Wilkszyn (Pętla)","","51.191695","16.862719","","","0","","","0","",""
"452-5618","21135","Bardzka (Cmentarz)","","51.072338","17.052859","","","0","","","0","",""
"452-5620","98360","LAS Mokrzański","","51.175906","16.833549","","","0","","","0","",""
"452-5634","11612","Grabiszyńska (Cmentarz Ii)","","51.087637","16.975523","","","0","","","0","",""
"452-5635","17300","Muchobór Wielki (Roślinna)","","51.101763","16.944031","","","0","","","0","",""
"452-5636","29108","Bierutowska (Ośrodek zdrowia)","","51.151649","17.130749","","","0","","","0","",""
"452-5638","26340","Rondo Św. Ojca Pio","","51.060096","17.007513","","","0","","","0","",""
"452-5639","26338","Rondo Św. Ojca Pio","","51.059324","17.007928","","","0","","","0","",""
"452-5645","10","Zajezdnia Tyska","","51.066786","17.098903","","","0","","","0","",""
"452-5647","21182","Bardzka (Cmentarz)","","51.072406","17.05292","","","0","","","0","",""
"452-5650","10119","Galeria Dominikańska","","51.108998","17.041177","","","0","","","0","",""
"452-5656","26129","Kopycińskiego","","51.05763","17.056439","","","0","","","0","",""
"452-5660","10125","Galeria Dominikańska","","51.108995","17.041789","","","0","","","0","",""
"452-5670","26119","Maszkowskiego","","51.063108","17.049672","","","0","","","0","",""
"452-5672","26123","Buforowa (Rondo)","","51.069319","17.053493","","","0","","","0","",""
"452-3945","90094008","Źródła","","51.159913","16.722536","","","0","","","0","",""
"452-3962","92060011","Zabór Wielki","","51.21228","16.729401","","","0","","","0","",""
"452-3963","92060012","Zabór Wielki","","51.212203","16.729413","","","0","","","0","",""
"452-3972","92056010","Klęka","","51.208617","16.749965","","","0","","","0","",""
"452-3973","92056009","Klęka","","51.208845","16.749899","","","0","","","0","",""
"452-3974","92056012","Miękinia - Urząd Gminy","","51.193868","16.738065","","","0","","","0","",""
"452-3975","92056011","Miękinia - Urząd Gminy","","51.194082","16.738031","","","0","","","0","",""
"452-3979","92056016","Miękinia Cegielnia","","51.188244","16.724656","","","0","","","0","",""
"452-3994","92052010","Brzezinka Średzka - Pkp","","51.219516","16.836333","","","0","","","0","",""
"452-3995","92052009","Brzezinka Średzka - Pkp","","51.219234","16.837449","","","0","","","0","",""
"452-4000","92058008","Krępice - Wrocławska","","51.163011","16.810795","","","0","","","0","",""
"452-4001","92058007","Krępice - Wrocławska","","51.163051","16.810896","","","0","","","0","",""
"452-4015","92052017","Księginice P&R","","51.242357","16.762288","","","0","","","0","",""
"452-4020","24137","Kowalska 56","","51.136024","17.097616","","","0","","","0","",""
"452-4021","24140","Kromera","","51.132033","17.065588","","","0","","","0","",""
"452-4027","11525","Kolbuszowska (Stadion)","","51.094024","16.997288","","","0","","","0","",""
"452-4028","11526","Kolbuszowska (Stadion)","","51.093967","16.996888","","","0","","","0","",""
"452-4047","17727","Jerzmanowo (Cmentarz I)","","51.124614","16.886361","","","0","","","0","",""
"452-4050","25520","Opatowicka nr 59","","51.095165","17.11643","","","0","","","0","",""
"452-4100","21163","Wapienna","","51.086798","17.043179","","","0","","","0","",""
"452-4105","17519","Skarżyńskiego","","51.10924","16.90534","","","0","","","0","",""
"452-4124","26117","Vivaldiego","","51.049314","17.059288","","","0","","","0","",""
"452-4125","26118","Vivaldiego","","51.050094","17.0591","","","0","","","0","",""
"452-4134","18746","Stoszowska","","51.151418","16.910956","","","0","","","0","",""
"452-4135","18747","Stoszowska","","51.151587","16.910904","","","0","","","0","",""
"452-4169","91607006","Gałów przy posesji nr 2","","51.111877","16.816708","","","0","","","0","",""
"452-4174","91048981","Wróblowice Innowacyjna","","51.153127","16.814639","","","0","","","0","",""
"452-4249","110015","Uniwersytet Wrocławski","","51.113719","17.03226","","","0","","","0","",""
"452-4250","10015","Uniwersytet Wrocławski","","51.113707","17.032224","","","0","","","0","",""
"452-4254","31919001","Piecowice","","51.1446","17.2172","","","0","","","0","",""
"452-4274","61954010","Żórawina - skrzy. Niepodległości","","50.981291","17.035642","","","0","","","0","",""
"452-4284","61954004","Suchy Dwór - skrzy. (Wrocławska/Główna)","","51.019449","17.035883","","","0","","","0","",""
"452-4293","61954007","Żórawina - Wrocławska","","50.986523","17.038588","","","0","","","0","",""
"452-4466","82021003","Krzeptów - Boisko","","51.090675","16.885018","","","0","","","0","",""
"452-4467","82021006","Krzeptów - Boisko","","51.090678","16.885584","","","0","","","0","",""
"452-4475","81071832","Smolec - Chłopska/Cisowa","","51.080563","16.897403","","","0","","","0","",""
"452-4478","81071835","Smolec - Chłopska/Wrzosowa","","51.086579","16.910551","","","0","","","0","",""
"452-4479","81071836","Smolec - Chłopska/Wrzosowa","","51.086375","16.91032","","","0","","","0","",""
"452-4480","81071862","Gądów","","51.051147","16.909726","","","0","","","0","",""
"452-4481","81071861","Gądów","","51.051157","16.90961","","","0","","","0","",""
"452-4493","82021001","Kębłowice","","51.087086","16.851112","","","0","","","0","",""
"452-4495","80362011","Skałka - Łąkowa","","51.089663","16.8279","","","0","","","0","",""
"452-4513","82020006","Bogdaszowice - Główna (na wys. nr 58)","","51.086764","16.77661","","","0","","","0","",""
"452-4514","82020003","Bogdaszowice - Główna (na wys. nr 58)","","51.086846","16.776548","","","0","","","0","",""
"452-4527","31480002","Stępin - Kościół","","51.213442","17.285545","","","0","","","0","",""
"452-4529","32911803","Domaszczyn - Kościół","","51.188042","17.165039","","","0","","","0","",""
"452-4534","32913201","Domaszczyn - Wrocławska sklep","","51.190047","17.170859","","","0","","","0","",""
"452-4541","32623507","Domaszczyn - Stawowa","","51.188798","17.1503","","","0","","","0","",""
"452-4542","31341016","Łozina - Cmentarz","","51.228457","17.180519","","","0","","","0","",""
"452-4543","31341017","Łozina - Cmentarz","","51.228567","17.180604","","","0","","","0","",""
"452-4552","31920028","Brzezia Łąka - skrzy. Sportowa","","51.123613","17.255524","","","0","","","0","",""
"452-4554","32614901","Kamień - Diamentowa","","51.16722","17.224178","","","0","","","0","",""
"452-4555","32614902","Kamień - Diamentowa","","51.166965","17.223906","","","0","","","0","",""
"452-4558","31916003","Mirków - skrzy. Polna","","51.159002","17.170205","","","0","","","0","",""
"452-4559","31916004","Mirków - skrzy. Polna","","51.159047","17.169843","","","0","","","0","",""
"452-4568","70000001","C.H. Aleja Bielany","","51.047922","16.961229","","","0","","","0","",""
"452-4573","10413","Śrubowa","","51.112512","17.001319","","","0","","","0","",""
"452-4581","90336002","Pisarzowice - Kolejowa","","51.213834","16.847365","","","0","","","0","",""
"452-4583","90336013","Brzezinka Średzka - ul. Kolejowa","","51.218727","16.838847","","","0","","","0","",""
"452-4584","90336014","Brzezinka Średzka - ul. Kolejowa","","51.21883","16.838609","","","0","","","0","",""
"452-4586","29110","Bierutowska","","51.15415","17.136761","","","0","","","0","",""
"452-4588","29118","Bierutowska 75","","51.155758","17.139984","","","0","","","0","",""
"452-4589","29117","Bierutowska 75","","51.155965","17.140681","","","0","","","0","",""
"452-4646","23557","Starościńska","","51.162266","17.045799","","","0","","","0","",""
"452-4647","23558","Starościńska","","51.162848","17.045786","","","0","","","0","",""
"452-5674","21367017","Szewce - Kościół","","51.22218","16.977373","","","0","","","0","",""
"452-5686","26109","Jagodno (P+R)","","51.052833","17.057863","","","0","","","0","",""
"452-5691","26132","Jagodno (P+R)","","51.053466","17.057043","","","0","","","0","",""
"452-5696","18366","Miodowa (Osiedle)","","51.138354","16.851948","","","0","","","0","",""
"452-5702","12023","Park Tysiąclecia - Rolkowisko/Lodowisko","","51.117809","16.946145","","","0","","","0","",""
"452-5704","112023","Park Tysiąclecia - Rolkowisko/Lodowisko","","51.117809","16.946145","","","0","","","0","",""
"452-5705","26127","Lutosławskiego","","51.062179","17.054797","","","0","","","0","",""
"452-5725","41535011","Krzyków - Osiedle","","51.091118","17.209104","","","0","","","0","",""
"452-5727","41925005","Jeszkowice - Główna/świetlica","","51.056254","17.223054","","","0","","","0","",""
"452-5732","41146","Nyska","","51.083006","17.053307","","","0","","","0","",""
"452-5735","40000032","Wojnowice - Główna I","","51.063361","17.251913","","","0","","","0","",""
"452-5748","80000007","Mokronos Górny - Topolowa/Jarzębinowa","","51.075345","16.909394","","","0","","","0","",""
"452-5750","44706","Vasco da Gamy","","51.109365","17.123686","","","0","","","0","",""
"452-5759","44703","Osiedle Olimpia Port","","51.109507","17.11992","","","0","","","0","",""
"452-4300","61953004","Szukalice","","50.998997","17.006455","","","0","","","0","",""
"452-4380","51935001","Iwiny - Kościuszki 21","","51.041","17.074722","","","0","","","0","",""
"452-4389","70008008","Bielany Wrocławskie - Kwiatowa","","51.032471","16.967816","","","0","","","0","",""
"452-4402","71951004","Bielany Wrocławskie - Pkp","","51.037573","16.977354","","","0","","","0","",""
"452-4405","723955","Wysoka - Chabrowa","","51.047646","17.005533","","","0","","","0","",""
"452-4427","80370003","Smolec - Wrocławska","","51.077287","16.892003","","","0","","","0","",""
"452-4428","80370004","Smolec - Wrocławska","","51.077353","16.891373","","","0","","","0","",""
"452-4429","80370002","Smolec - Chłopska/Główna","","51.073907","16.884643","","","0","","","0","",""
"452-4455","80347013","Pietrzykowice - Wrocławska/Stawowa","","51.055524","16.882441","","","0","","","0","",""
"452-4461","81950001","Pietrzykowice - zakład","","51.048049","16.881692","","","0","","","0","",""
"452-4462","81950002","Pietrzykowice - zakład","","51.047951","16.881691","","","0","","","0","",""
"452-4464","80370006","Mokronos Górny - Wrocławska/Gwarna","","51.075574","16.916736","","","0","","","0","",""
"452-4465","80370001","Smolec - Chłopska/Główna","","51.074043","16.884714","","","0","","","0","",""
"452-4476","81071833","Smolec - Chłopska/Śliwkowa","","51.084062","16.904824","","","0","","","0","",""
"452-4477","81071834","Smolec - Chłopska/Śliwkowa","","51.084463","16.906087","","","0","","","0","",""
"452-4512","82020004","Bogdaszowice - Główna (na wys. nr 38)","","51.085916","16.783446","","","0","","","0","",""
"452-4517","120831","Ogród Botaniczny","","51.116118","17.051073","","","0","","","0","",""
"452-4519","51954001","Biestrzyków - Wrocławska","","51.035253","17.030529","","","0","","","0","",""
"452-4520","51954002","Biestrzyków - Wrocławska","","51.035607","17.030389","","","0","","","0","",""
"452-4526","31480005","Borowa - skrzy.","","51.195767","17.280093","","","0","","","0","",""
"452-4549","32911806","Domaszczyn - Wrocławska Skrzyżowanie","","51.187975","17.153128","","","0","","","0","",""
"452-4556","31916002","Mirków - Kiełczowska (na wys. nr 14)","","51.160586","17.166825","","","0","","","0","",""
"452-4557","31916001","Mirków - Kiełczowska (na wys. nr 14)","","51.160741","17.166915","","","0","","","0","",""
"452-4566","31917017","Kiełczów - pętla (Plac Jana Gdaka)","","51.139565","17.179015","","","0","","","0","",""
"452-4603","31913014","Dobroszów - skrzy. Węgierska","","51.212599","17.2263","","","0","","","0","",""
"452-4604","23140","Bałtycka (szkoła)","","51.138599","17.028809","","","0","","","0","",""
"452-4619","92052028","Brzezina - Zacisze","","51.190805","16.833711","","","0","","","0","",""
"452-4620","92052027","Brzezina - Zacisze","","51.190665","16.833735","","","0","","","0","",""
"452-4633","17318","Gagarina","","51.095665","16.935007","","","0","","","0","",""
"452-4634","17319","Gagarina","","51.094995","16.934343","","","0","","","0","",""
"452-4652","23736","pl. Daniłowskiego","","51.138618","17.058885","","","0","","","0","",""
"452-4662","29308","Kurlandzka","","51.137087","17.133772","","","0","","","0","",""
"452-4667","12003","Wrocławski Park Przemysłowy","","51.113056","16.994893","","","0","","","0","",""
"452-4668","12004","Wrocławski Park Przemysłowy","","51.112936","16.99501","","","0","","","0","",""
"452-4669","23532","Konopackiej","","51.169859","17.023777","","","0","","","0","",""
